sample_id,patient_id,cohort,organ,disease_state,platform,dataset_title,study_link,features_path,counts_path,coords_path,size_factor_path,spots_path,genes_path,n_spots,n_genes,sf_normalization,split
NCBI469,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI469/features_context.npy,../processed/NCBI469/counts.npz,../processed/NCBI469/coords.npy,../processed/NCBI469/size_factor.npy,../processed/NCBI469/spots.txt,../processed/NCBI469/genes.txt,1504,20613,mean,train
NCBI470,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI470/features_context.npy,../processed/NCBI470/counts.npz,../processed/NCBI470/coords.npy,../processed/NCBI470/size_factor.npy,../processed/NCBI470/spots.txt,../processed/NCBI470/genes.txt,1350,20613,mean,train
NCBI471,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI471/features_context.npy,../processed/NCBI471/counts.npz,../processed/NCBI471/coords.npy,../processed/NCBI471/size_factor.npy,../processed/NCBI471/spots.txt,../processed/NCBI471/genes.txt,1117,20613,mean,train
NCBI472,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI472/features_context.npy,../processed/NCBI472/counts.npz,../processed/NCBI472/coords.npy,../processed/NCBI472/size_factor.npy,../processed/NCBI472/spots.txt,../processed/NCBI472/genes.txt,1122,20613,mean,train
NCBI473,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI473/features_context.npy,../processed/NCBI473/counts.npz,../processed/NCBI473/coords.npy,../processed/NCBI473/size_factor.npy,../processed/NCBI473/spots.txt,../processed/NCBI473/genes.txt,744,20613,mean,test
NCBI474,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI474/features_context.npy,../processed/NCBI474/counts.npz,../processed/NCBI474/coords.npy,../processed/NCBI474/size_factor.npy,../processed/NCBI474/spots.txt,../processed/NCBI474/genes.txt,598,20613,mean,val
NCBI475,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI475/features_context.npy,../processed/NCBI475/counts.npz,../processed/NCBI475/coords.npy,../processed/NCBI475/size_factor.npy,../processed/NCBI475/spots.txt,../processed/NCBI475/genes.txt,1414,20613,mean,test
NCBI476,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI476/features_context.npy,../processed/NCBI476/counts.npz,../processed/NCBI476/coords.npy,../processed/NCBI476/size_factor.npy,../processed/NCBI476/spots.txt,../processed/NCBI476/genes.txt,1144,20613,mean,train
NCBI477,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI477/features_context.npy,../processed/NCBI477/counts.npz,../processed/NCBI477/coords.npy,../processed/NCBI477/size_factor.npy,../processed/NCBI477/spots.txt,../processed/NCBI477/genes.txt,791,20613,mean,test
NCBI478,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI478/features_context.npy,../processed/NCBI478/counts.npz,../processed/NCBI478/coords.npy,../processed/NCBI478/size_factor.npy,../processed/NCBI478/spots.txt,../processed/NCBI478/genes.txt,790,20613,mean,train
NCBI479,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI479/features_context.npy,../processed/NCBI479/counts.npz,../processed/NCBI479/coords.npy,../processed/NCBI479/size_factor.npy,../processed/NCBI479/spots.txt,../processed/NCBI479/genes.txt,1040,20613,mean,train
NCBI480,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI480/features_context.npy,../processed/NCBI480/counts.npz,../processed/NCBI480/coords.npy,../processed/NCBI480/size_factor.npy,../processed/NCBI480/spots.txt,../processed/NCBI480/genes.txt,695,20613,mean,val
NCBI481,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI481/features_context.npy,../processed/NCBI481/counts.npz,../processed/NCBI481/coords.npy,../processed/NCBI481/size_factor.npy,../processed/NCBI481/spots.txt,../processed/NCBI481/genes.txt,651,20613,mean,train
NCBI482,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI482/features_context.npy,../processed/NCBI482/counts.npz,../processed/NCBI482/coords.npy,../processed/NCBI482/size_factor.npy,../processed/NCBI482/spots.txt,../processed/NCBI482/genes.txt,625,20613,mean,train
NCBI483,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI483/features_context.npy,../processed/NCBI483/counts.npz,../processed/NCBI483/coords.npy,../processed/NCBI483/size_factor.npy,../processed/NCBI483/spots.txt,../processed/NCBI483/genes.txt,923,20613,mean,train
NCBI484,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI484/features_context.npy,../processed/NCBI484/counts.npz,../processed/NCBI484/coords.npy,../processed/NCBI484/size_factor.npy,../processed/NCBI484/spots.txt,../processed/NCBI484/genes.txt,713,20613,mean,train
NCBI485,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI485/features_context.npy,../processed/NCBI485/counts.npz,../processed/NCBI485/coords.npy,../processed/NCBI485/size_factor.npy,../processed/NCBI485/spots.txt,../processed/NCBI485/genes.txt,545,20613,mean,val
NCBI486,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI486/features_context.npy,../processed/NCBI486/counts.npz,../processed/NCBI486/coords.npy,../processed/NCBI486/size_factor.npy,../processed/NCBI486/spots.txt,../processed/NCBI486/genes.txt,305,20613,mean,train
NCBI487,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI487/features_context.npy,../processed/NCBI487/counts.npz,../processed/NCBI487/coords.npy,../processed/NCBI487/size_factor.npy,../processed/NCBI487/spots.txt,../processed/NCBI487/genes.txt,1014,20613,mean,train
NCBI488,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI488/features_context.npy,../processed/NCBI488/counts.npz,../processed/NCBI488/coords.npy,../processed/NCBI488/size_factor.npy,../processed/NCBI488/spots.txt,../processed/NCBI488/genes.txt,1021,20613,mean,train
NCBI489,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI489/features_context.npy,../processed/NCBI489/counts.npz,../processed/NCBI489/coords.npy,../processed/NCBI489/size_factor.npy,../processed/NCBI489/spots.txt,../processed/NCBI489/genes.txt,585,20613,mean,test
NCBI490,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI490/features_context.npy,../processed/NCBI490/counts.npz,../processed/NCBI490/coords.npy,../processed/NCBI490/size_factor.npy,../processed/NCBI490/spots.txt,../processed/NCBI490/genes.txt,617,20613,mean,test
NCBI491,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI491/features_context.npy,../processed/NCBI491/counts.npz,../processed/NCBI491/coords.npy,../processed/NCBI491/size_factor.npy,../processed/NCBI491/spots.txt,../processed/NCBI491/genes.txt,913,20613,mean,train
NCBI492,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI492/features_context.npy,../processed/NCBI492/counts.npz,../processed/NCBI492/coords.npy,../processed/NCBI492/size_factor.npy,../processed/NCBI492/spots.txt,../processed/NCBI492/genes.txt,814,20613,mean,test
NCBI493,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI493/features_context.npy,../processed/NCBI493/counts.npz,../processed/NCBI493/coords.npy,../processed/NCBI493/size_factor.npy,../processed/NCBI493/spots.txt,../processed/NCBI493/genes.txt,566,20613,mean,train
NCBI494,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI494/features_context.npy,../processed/NCBI494/counts.npz,../processed/NCBI494/coords.npy,../processed/NCBI494/size_factor.npy,../processed/NCBI494/spots.txt,../processed/NCBI494/genes.txt,508,20613,mean,train
NCBI495,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI495/features_context.npy,../processed/NCBI495/counts.npz,../processed/NCBI495/coords.npy,../processed/NCBI495/size_factor.npy,../processed/NCBI495/spots.txt,../processed/NCBI495/genes.txt,706,20613,mean,train
NCBI496,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI496/features_context.npy,../processed/NCBI496/counts.npz,../processed/NCBI496/coords.npy,../processed/NCBI496/size_factor.npy,../processed/NCBI496/spots.txt,../processed/NCBI496/genes.txt,697,20613,mean,train
NCBI497,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI497/features_context.npy,../processed/NCBI497/counts.npz,../processed/NCBI497/coords.npy,../processed/NCBI497/size_factor.npy,../processed/NCBI497/spots.txt,../processed/NCBI497/genes.txt,765,20613,mean,train
NCBI498,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI498/features_context.npy,../processed/NCBI498/counts.npz,../processed/NCBI498/coords.npy,../processed/NCBI498/size_factor.npy,../processed/NCBI498/spots.txt,../processed/NCBI498/genes.txt,698,20613,mean,train
NCBI503,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI503/features_context.npy,../processed/NCBI503/counts.npz,../processed/NCBI503/coords.npy,../processed/NCBI503/size_factor.npy,../processed/NCBI503/spots.txt,../processed/NCBI503/genes.txt,985,20613,mean,train
NCBI504,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI504/features_context.npy,../processed/NCBI504/counts.npz,../processed/NCBI504/coords.npy,../processed/NCBI504/size_factor.npy,../processed/NCBI504/spots.txt,../processed/NCBI504/genes.txt,1000,20613,mean,train
NCBI505,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI505/features_context.npy,../processed/NCBI505/counts.npz,../processed/NCBI505/coords.npy,../processed/NCBI505/size_factor.npy,../processed/NCBI505/spots.txt,../processed/NCBI505/genes.txt,706,20613,mean,test
NCBI506,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI506/features_context.npy,../processed/NCBI506/counts.npz,../processed/NCBI506/coords.npy,../processed/NCBI506/size_factor.npy,../processed/NCBI506/spots.txt,../processed/NCBI506/genes.txt,666,20613,mean,train
NCBI507,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI507/features_context.npy,../processed/NCBI507/counts.npz,../processed/NCBI507/coords.npy,../processed/NCBI507/size_factor.npy,../processed/NCBI507/spots.txt,../processed/NCBI507/genes.txt,469,20613,mean,train
NCBI508,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI508/features_context.npy,../processed/NCBI508/counts.npz,../processed/NCBI508/coords.npy,../processed/NCBI508/size_factor.npy,../processed/NCBI508/spots.txt,../processed/NCBI508/genes.txt,442,20613,mean,train
NCBI509,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI509/features_context.npy,../processed/NCBI509/counts.npz,../processed/NCBI509/coords.npy,../processed/NCBI509/size_factor.npy,../processed/NCBI509/spots.txt,../processed/NCBI509/genes.txt,768,20613,mean,test
NCBI510,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI510/features_context.npy,../processed/NCBI510/counts.npz,../processed/NCBI510/coords.npy,../processed/NCBI510/size_factor.npy,../processed/NCBI510/spots.txt,../processed/NCBI510/genes.txt,525,20613,mean,train
NCBI515,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI515/features_context.npy,../processed/NCBI515/counts.npz,../processed/NCBI515/coords.npy,../processed/NCBI515/size_factor.npy,../processed/NCBI515/spots.txt,../processed/NCBI515/genes.txt,825,20613,mean,train
NCBI516,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI516/features_context.npy,../processed/NCBI516/counts.npz,../processed/NCBI516/coords.npy,../processed/NCBI516/size_factor.npy,../processed/NCBI516/spots.txt,../processed/NCBI516/genes.txt,450,20613,mean,test
NCBI517,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI517/features_context.npy,../processed/NCBI517/counts.npz,../processed/NCBI517/coords.npy,../processed/NCBI517/size_factor.npy,../processed/NCBI517/spots.txt,../processed/NCBI517/genes.txt,549,20613,mean,test
NCBI518,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI518/features_context.npy,../processed/NCBI518/counts.npz,../processed/NCBI518/coords.npy,../processed/NCBI518/size_factor.npy,../processed/NCBI518/spots.txt,../processed/NCBI518/genes.txt,546,20613,mean,train
NCBI519,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI519/features_context.npy,../processed/NCBI519/counts.npz,../processed/NCBI519/coords.npy,../processed/NCBI519/size_factor.npy,../processed/NCBI519/spots.txt,../processed/NCBI519/genes.txt,524,20613,mean,train
NCBI520,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI520/features_context.npy,../processed/NCBI520/counts.npz,../processed/NCBI520/coords.npy,../processed/NCBI520/size_factor.npy,../processed/NCBI520/spots.txt,../processed/NCBI520/genes.txt,527,20613,mean,train
NCBI521,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI521/features_context.npy,../processed/NCBI521/counts.npz,../processed/NCBI521/coords.npy,../processed/NCBI521/size_factor.npy,../processed/NCBI521/spots.txt,../processed/NCBI521/genes.txt,464,20613,mean,train
NCBI522,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI522/features_context.npy,../processed/NCBI522/counts.npz,../processed/NCBI522/coords.npy,../processed/NCBI522/size_factor.npy,../processed/NCBI522/spots.txt,../processed/NCBI522/genes.txt,587,20613,mean,train
NCBI523,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI523/features_context.npy,../processed/NCBI523/counts.npz,../processed/NCBI523/coords.npy,../processed/NCBI523/size_factor.npy,../processed/NCBI523/spots.txt,../processed/NCBI523/genes.txt,752,20613,mean,val
NCBI524,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI524/features_context.npy,../processed/NCBI524/counts.npz,../processed/NCBI524/coords.npy,../processed/NCBI524/size_factor.npy,../processed/NCBI524/spots.txt,../processed/NCBI524/genes.txt,909,20613,mean,train
NCBI525,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI525/features_context.npy,../processed/NCBI525/counts.npz,../processed/NCBI525/coords.npy,../processed/NCBI525/size_factor.npy,../processed/NCBI525/spots.txt,../processed/NCBI525/genes.txt,777,20613,mean,train
NCBI526,,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,Skin,Diseased,Visium,Spatial transcriptomics landscape of non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,../processed/NCBI526/features_context.npy,../processed/NCBI526/counts.npz,../processed/NCBI526/coords.npy,../processed/NCBI526/size_factor.npy,../processed/NCBI526/spots.txt,../processed/NCBI526/genes.txt,818,20613,mean,val
